date,temperature,humidity,luminosity
2019-11-27 16:54:00.718,24.6,25.7,69
2019-11-27 16:53:58.441,24.6,25.7,69
2019-11-27 16:53:56.164,24.6,25.6,73
2019-11-27 16:53:53.892,24.6,25.6,77
2019-11-27 16:53:51.613,24.6,25.6,78
2019-11-27 16:53:49.337,24.6,25.6,77
2019-11-27 16:53:47.059,24.7,25.7,72
2019-11-27 16:53:44.786,24.7,25.8,65
2019-11-27 16:53:42.509,24.7,25.8,63
2019-11-27 16:53:40.231,24.7,25.9,68
2019-11-27 16:53:37.954,24.7,26.0,68
2019-11-27 16:53:35.681,24.7,26.1,67
2019-11-27 16:53:33.404,24.7,26.2,67
2019-11-27 16:53:31.126,24.7,26.2,63
2019-11-27 16:53:28.853,24.7,26.3,57
2019-11-27 16:53:26.576,24.7,26.5,52
2019-11-27 16:53:24.299,24.7,26.7,50
2019-11-27 16:53:22.021,24.7,27.0,57
2019-11-27 16:53:19.748,24.7,27.0,57
2019-11-27 16:53:17.471,24.7,27.1,55
2019-11-27 16:53:15.194,24.7,27.0,51
2019-11-27 16:53:12.920,24.7,26.0,63
2019-11-27 16:53:10.643,24.7,26.0,51
2019-11-27 16:53:08.366,24.7,26.0,67
2019-11-27 16:53:06.088,24.7,26.0,68
2019-11-27 16:53:03.816,24.7,26.1,67
2019-11-27 16:53:01.539,24.7,26.1,68
2019-11-27 16:52:59.261,24.7,26.2,67
2019-11-27 16:52:56.983,24.7,26.3,68
2019-11-27 16:52:54.711,24.7,26.4,68
2019-11-27 16:52:52.433,24.8,26.3,68
2019-11-27 16:52:50.157,24.7,26.4,68
2019-11-27 16:52:47.883,24.7,26.6,68
2019-11-27 16:52:45.605,24.8,26.9,68
2019-11-27 16:52:43.329,24.8,27.2,68
2019-11-27 16:52:41.055,24.7,27.5,68
2019-11-27 16:52:38.779,24.7,27.3,67
2019-11-27 16:52:36.500,24.8,27.2,68
2019-11-27 16:52:34.223,24.8,26.1,68
2019-11-27 16:52:31.950,24.8,26.3,68
2019-11-27 16:52:29.673,24.7,26.5,67
2019-11-27 16:52:27.396,24.8,26.5,67
2019-11-27 16:52:25.122,24.8,26.4,65
2019-11-27 16:52:22.845,24.8,26.4,64
2019-11-27 16:52:20.568,24.7,26.6,65
2019-11-27 16:52:18.295,24.8,26.8,65
2019-11-27 16:52:16.017,24.8,27.0,65
2019-11-27 16:52:13.740,24.8,27.2,65
2019-11-27 16:52:11.466,24.8,27.4,65
2019-11-27 16:52:09.190,24.8,27.5,65
2019-11-27 16:52:06.912,24.8,27.6,67
2019-11-27 16:52:04.639,24.8,27.1,68
2019-11-27 16:52:02.362,24.8,25.9,68
2019-11-27 16:52:00.084,24.8,25.8,66
2019-11-27 16:51:57.812,24.8,25.8,69
2019-11-27 16:51:55.534,24.8,25.9,69
2019-11-27 16:51:53.256,24.8,26.0,69
2019-11-27 16:51:50.984,24.8,26.2,69
2019-11-27 16:51:48.706,24.8,26.4,67
2019-11-27 16:51:46.429,24.8,26.5,68
2019-11-27 16:51:44.156,24.8,26.6,69
2019-11-27 16:51:41.878,24.9,26.5,69
2019-11-27 16:51:39.601,24.8,26.2,69
2019-11-27 16:51:37.324,24.9,26.1,70
2019-11-27 16:51:35.051,24.9,26.1,69
2019-11-27 16:51:32.773,24.8,25.9,69
2019-11-27 16:51:30.496,24.9,25.7,69
2019-11-27 16:51:28.223,24.9,25.8,68
2019-11-27 16:51:25.946,24.9,25.6,68
2019-11-27 16:51:23.668,24.9,25.6,68
2019-11-27 16:51:21.392,24.9,25.6,69
2019-11-27 16:51:19.118,24.9,25.8,69
2019-11-27 16:51:16.840,24.9,25.6,69
2019-11-27 16:51:14.564,24.9,25.4,69
2019-11-27 16:51:12.290,24.9,25.4,69
2019-11-27 16:51:10.014,24.9,25.5,69
2019-11-27 16:51:07.736,24.9,25.6,69
2019-11-27 16:51:05.459,24.9,25.6,68
2019-11-27 16:51:03.185,24.9,25.8,69
2019-11-27 16:51:00.908,24.9,26.0,68
2019-11-27 16:50:58.631,24.9,26.2,68
2019-11-27 16:50:56.357,25.0,26.4,68
2019-11-27 16:50:54.081,24.9,26.6,68
2019-11-27 16:50:51.803,24.9,26.9,68
2019-11-27 16:50:49.529,24.9,27.0,68
2019-11-27 16:50:47.253,24.9,26.9,68
2019-11-27 16:50:44.975,24.9,26.6,68
2019-11-27 16:50:42.699,24.9,26.9,68
2019-11-27 16:50:40.425,25.0,27.1,68
2019-11-27 16:50:38.147,25.0,26.9,68
2019-11-27 16:50:35.871,25.0,26.7,68
2019-11-27 16:50:33.598,25.0,26.6,69
2019-11-27 16:50:31.320,25.0,26.6,69
2019-11-27 16:50:29.042,25.0,26.3,68
2019-11-27 16:50:26.770,25.0,26.3,67
2019-11-27 16:50:24.492,25.0,26.5,67
2019-11-27 16:50:22.215,25.0,26.8,67
2019-11-27 16:50:19.942,25.0,27.1,67
2019-11-27 16:50:17.664,25.0,27.5,67
2019-11-27 16:50:15.387,25.0,28.0,68
2019-11-27 16:50:13.114,25.0,28.6,67
2019-11-27 16:50:10.836,25.1,29.0,67
2019-11-27 16:50:08.560,25.1,29.4,67
2019-11-27 16:50:06.282,25.0,29.1,67
2019-11-27 16:50:04.009,25.1,28.7,67
2019-11-27 16:50:01.731,25.1,28.0,67
2019-11-27 16:49:59.455,25.1,26.9,67
2019-11-27 16:49:57.181,25.1,26.1,67
